817,7040,8524
818,7887,9212
819,5251,7427
820,4902,7102
821,8970,9005
822,10845,11686
823,6559,7601
824,5033,7517
825,5519,6794
826,6177,6749
827,7386,8662
828,5446,7519
829,7671,8635
830,4600,6363
831,6404,7935
832,6051,7815
833,5114,8067
834,5446,7368
835,6003,7659
836,5523,8910
837,7407,8976
838,5671,9305
839,6106,7214
840,6349,9598
841,6927,7617
842,7945,9673
843,5419,7375
844,7794,8112
845,4883,8294
846,5592,8637
847,5197,6477
848,6688,7494
849,5779,8441
850,5332,7783
851,5259,11039
852,7430,10166
853,6427,9080
854,6415,8758
855,8042,8065
856,5542,7700
857,6127,8646
858,5197,5912
859,5704,7141
860,5106,7434
861,6032,6917
862,7202,7942
863,6824,7406
864,6575,7800
865,7561,8004
866,6953,7347
867,8385,8664
868,7467,7976
869,5255,8049
870,6030,6676
871,6341,7247
872,5517,7275
873,6771,7558
874,7436,8295
875,6893,7918
876,7448,9042
877,6501,8904
878,5664,7047
879,5553,7960
880,6442,8205
881,5770,7762
882,5774,6865
883,5432,7223
884,5835,7661
885,8790,8910
886,5495,7466
887,7446,8959
888,5661,8980
889,6598,8457
890,6301,7733
891,7576,7843
892,6244,8133
893,5832,8388
894,6202,7504
895,6274,8088
896,5362,8043
897,7843,7922
898,5852,8518
899,5936,7029
900,6496,7467
901,6101,8331
902,7158,8104
903,7270,8410
904,5827,8437
905,4812,7922
906,5897,8932
907,5396,8017
908,6964,7873
909,6540,9935
910,8667,9972
911,8033,8509
912,5238,8594
913,6608,7766
914,5471,7543
915,6436,8079
916,5915,7391
917,4550,7421
918,5738,8767
919,7120,8987
920,6811,7717
921,7110,7848
922,5275,7548
923,6979,8489
924,6641,7788
925,6125,7570
926,7915,9175
927,8007,10310
928,4824,7454
929,6139,9261
930,7632,8779
931,5609,7734
932,4990,9546
933,6583,9370
934,8258,8951
935,6395,8385
936,6358,10765
937,8237,8264
938,5560,8728
939,7173,10413
940,6123,9119
941,6849,9020
942,5892,7633
943,5731,7118
944,7616,11750
945,6390,9516
946,7501,8464
947,8712,9958
948,6438,6990
949,7204,9957
950,5604,9214
951,6599,9049
952,7861,9908
953,7907,10271
954,5622,8657
955,7246,9390
956,6365,10681
957,9651,11562
958,6070,8798
959,6115,9316
960,10604,11271
961,6610,8694
962,6751,8470
963,6388,9147
964,8041,11567
965,6286,14709
966,8845,11046
967,7598,11414
968,7099,8694
969,8497,8566
970,6403,9470
971,6122,8938
972,7342,9540
973,7361,8078
974,5871,10227
975,6845,10290
976,6609,9674
977,7396,8461
978,5924,9292
979,6177,8810
980,7101,8625
981,5571,8051
982,9943,10788
983,7189,9663
984,10952,11714
985,8059,9974
986,6592,11330
987,7024,8296
988,7046,9963
989,6478,10709
990,6446,8819
991,9150,10786
992,6065,9372
993,7616,8046
994,8259,8676
995,6661,11169
996,6225,8724
997,5722,9436
998,7867,10042
999,7333,8376
1000,6756,9006
1001,8036,9898
1002,7852,9558
1003,6139,9348
1004,6969,10653
1005,8065,9125
1006,7513,9321
1007,7146,9151
1008,7039,9004
1009,8780,11571
1010,7966,9351
1011,6533,8815
1012,6859,9962
1013,8043,9655
1014,6510,10775
1015,9858,10505
1016,10996,11306
1017,8896,9070
1018,6247,9206
1019,7686,12310
1020,7539,10474
1021,7978,12477
1022,6268,9268
1023,6598,10486
1024,6991,8635
1025,7603,11649
1026,8254,12451
1027,7592,9122
1028,9924,11392
1029,9449,11034
1030,9007,10699
1031,7908,9345
1032,6763,9130
1033,7349,8229
1034,8700,11373
1035,10438,11658
1036,6249,9450
1037,7164,9645
1038,7483,9577
1039,6869,10219
1040,7823,9666
1041,8615,11186
1042,6585,8654
1043,8595,10943
1044,7261,9855
1045,7998,8469
1046,10288,11101
1047,5468,9691
1048,7601,9864
1049,8044,10287
1050,7650,8353
1051,10888,12249
1052,8326,9250
1053,7414,8348
1054,6124,9046
1055,7678,9474
1056,6071,8788
1057,11737,13208
1058,7074,9437
1059,7084,10012
1060,8754,10466
1061,8731,12679
1062,6681,9126
1063,7104,9982
1064,6637,10394
1065,7188,8918
1066,7474,12220
1067,6172,9885
1068,8182,11141
1069,10306,10720
1070,7735,10858
1071,8659,10384
1072,8186,8951
1073,7915,9824
1074,8075,8611
1075,8242,11535
1076,9884,11632
1077,9507,10147
1078,7418,8586
1079,7787,11053
1080,7593,10559
1081,7739,10385
1082,8479,10159
1083,8496,11140
1084,7132,11417
1085,9100,10353
1086,7825,12031
1087,7849,10162
1088,6074,12041
1089,8625,10530
1090,8608,10394
1091,8060,9579
1092,7339,10880
1093,7023,11432
1094,7708,9850
1095,7809,10137
1096,9431,12037
1097,6550,9459
1098,7150,9659
1099,7147,12294
1100,8776,10149
1101,8086,10345
1102,9603,10593
1103,7710,10555
1104,6966,10127
1105,8456,11441
1106,7648,8184
1107,7168,9129
1108,6718,11979
1109,9614,11474
1110,10245,12446
1111,9863,11090
1112,10693,10797
1113,10421,11267
1114,7934,11982
1115,9335,13210
1116,7174,10179
1117,7255,8496
1118,7521,11920
1119,7014,9886
1120,6669,10698
1121,9392,9621
1122,8534,10070
1123,8605,10588
1124,9854,12927
1125,8548,11117
1126,11448,11822
1127,7032,12114
1128,6250,10343
1129,9582,11263
1130,7959,11338
1131,12083,15695
1132,9023,10236
1133,6892,12689
1134,6922,10953
1135,7776,11236
1136,8338,11851
1137,7691,11189
1138,8679,10642
1139,6838,11602
1140,7282,8220
1141,9795,11682
1142,14118,16464
1143,13974,15290
1144,8094,11224
1145,9069,9970
1146,8155,10972
1147,8417,11063
1148,8406,12976
1149,12453,12548
1150,8578,12883
1151,12872,14399
1152,9429,12241
1153,8383,12402
1154,10562,12287
1155,7279,10666
1156,8158,11581
1157,8489,12717
1158,9660,10404
1159,13110,15328
1160,9959,11711
1161,8981,10971
1162,9309,10773
1163,11010,11236
1164,10798,12527
1165,8274,9825
1166,7610,10542
1167,7291,9499
1168,10105,11866
1169,8784,10462
1170,7867,11260
1171,8254,10287
1172,8546,12621
1173,7179,9280
1174,9213,12186
1175,9789,13438
1176,7313,9525
1177,10472,11840
1178,7194,10150
1179,8296,12392
1180,9842,13263
1181,13368,14909
1182,8546,9751
1183,8751,11988
1184,10109,10664
1185,9089,10505
1186,9312,15110
1187,9106,11214
1188,13839,14715
1189,10078,11353
1190,8485,17245
1191,11954,15494
1192,8370,11273
1193,14842,14960
1194,8250,9328
1195,9553,10985
1196,9726,10428
1197,8548,10458
1198,9767,15417
1199,9788,13753
1200,8498,15101
1201,10497,13961
1202,9026,11480
1203,9441,12290
1204,8247,11467
1205,9238,15393
1206,9324,14203
1207,7635,8732
1208,7155,10609
1209,8174,10708
1210,7429,11404
1211,8587,10878
1212,9068,10963
1213,14003,14066
1214,7761,9963
1215,8221,11983
1216,8238,11649
1217,9918,11594
1218,7722,11216
1219,10709,11091
1220,8368,11700
1221,10957,12345
1222,9917,12049
1223,7935,12425
1224,8007,13110
1225,7936,15472
1226,9511,11805
1227,11167,12342
1228,12795,13511
1229,11209,12614
1230,8162,15633
1231,9007,11431
1232,12670,14131
1233,7143,11259
1234,9085,11016
1235,9571,10745
1236,7850,11541
1237,9837,11447
1238,11494,17265
1239,9575,12333
1240,9057,11558
1241,9057,11733
1242,13025,13434
1243,12599,12983
1244,9505,10812
1245,9382,12036
1246,11365,16053
1247,9605,11174
1248,10253,13249
1249,8895,10999
1250,10397,12081
1251,12344,13564
1252,8956,11718
1253,8173,19013
1254,12244,12245
1255,8335,12243
1256,10994,11702
1257,8856,11804
1258,12757,12878
1259,12109,13036
1260,9213,13439
1261,10879,11865
1262,7283,12172
1263,11654,13181
1264,8307,12017
1265,8739,12603
1266,13723,14639
1267,8464,11790
1268,11562,14238
1269,8220,10731
1270,12126,15340
1271,13585,13736
1272,12359,13995
1273,6776,12503
1274,10036,12327
1275,7238,9311
1276,9946,11503
1277,8759,13557
1278,8910,10648
1279,7818,10877
1280,8626,12744
1281,10382,12248
1282,9562,17534
1283,10453,14273
1284,9622,10994
1285,10120,11125
1286,13593,15903
1287,9615,12207
1288,9188,13135
1289,8324,10449
1290,8154,13994
1291,8420,15544
1292,8947,11966
1293,10357,11365
1294,9451,14833
1295,12411,13648
1296,9800,13266
1297,7053,12272
1298,10598,14122
1299,9022,12706
1300,12423,14593
1301,9195,13015
1302,8995,11047
1303,11745,12497
1304,9085,13858
1305,10003,14573
1306,8365,10604
1307,9248,10641
1308,9026,12008
1309,11064,13251
1310,14767,18578
1311,9807,11232
1312,8755,9877
1313,8054,12453
1314,9334,12257
1315,9418,12176
1316,13866,16143
1317,9236,13096
1318,8810,15549
1319,8530,14325
1320,12838,13800
1321,11806,13387
1322,7934,14225
1323,10421,12499
1324,10779,15988
1325,11688,13072
1326,8917,12923
1327,11272,14111
1328,8896,15044
1329,11807,12843
1330,11199,12732
1331,8946,17649
1332,7899,11227
1333,9181,11778
1334,9734,12426
1335,9979,14204
1336,11538,13650
1337,9232,12038
1338,14213,15214
1339,8376,11326
1340,11072,12162
1341,8914,13355
1342,9443,12454
1343,11420,12455
1344,8763,13452
1345,13683,14745
1346,13217,14315
1347,8707,14747
1348,8182,11510
1349,12109,12450
1350,11690,15254
1351,11103,16220
1352,11474,14730
1353,8290,12996
1354,11282,15965
1355,7734,11381
1356,16106,17736
1357,9253,13806
1358,11239,14952
1359,8367,11467
1360,12227,15920
1361,9198,14030
1362,11137,13452
1363,9794,10981
1364,14880,16081
1365,10087,13679
1366,11927,15150
1367,8692,15288
1368,7924,13300
1369,11523,13369
1370,10135,16091
1371,11598,13598
1372,12217,14498
1373,8682,11314
1374,8994,17805
1375,8106,12546
1376,9605,19261
1377,12588,13108
1378,14106,15572
1379,10534,13785
1380,16526,19554
1381,11556,13810
1382,13775,13882
1383,14477,15280
1384,12420,15143
1385,9598,16615
1386,12961,15825
1387,14302,14574
1388,10697,13702
1389,13595,13599
1390,10144,11889
1391,9724,12999
1392,8622,12689
1393,12134,16481
1394,10727,11979
1395,8289,12669
1396,9044,15266
1397,9894,12118
1398,8370,13203
1399,11451,12184
1400,12006,14291
1401,10989,13156
1402,11931,14992
1403,10838,13203
1404,12223,16503
1405,11254,14442
1406,14985,17678
1407,9415,16597
1408,10335,12220
1409,11722,13996
1410,13589,14437
1411,10313,11946
1412,11895,14468
1413,13724,15800
1414,12126,12213
1415,9339,14005
1416,10980,18186
1417,10117,16455
1418,11764,15799
1419,10456,14105
1420,8319,16066
1421,10143,13485
1422,10347,13360
1423,10154,14231
1424,13205,14740
1425,17501,20429
1426,8859,13365
1427,13462,16737
1428,13163,14231
1429,12721,13295
1430,9208,12983
1431,13820,16285
1432,12281,14540
1433,11591,12135
1434,10964,13693
1435,10080,13040
1436,19517,19736
1437,12041,13706
1438,10116,12869
1439,8722,13555
1440,10599,12833
1441,12706,13874
1442,9310,13846
1443,11321,13348
1444,10839,15697
1445,10587,14234
1446,10036,12373
1447,11606,14101
1448,11545,13921
1449,13889,17503
1450,11009,14856
1451,12325,16412
1452,17212,19653
1453,10436,21224
1454,11383,17938
1455,9545,15758
1456,11269,12944
1457,10096,13477
1458,10311,14695
1459,11340,15285
1460,13498,17075
1461,17189,17245
1462,12073,12769
1463,12335,15161
1464,13084,16100
1465,10743,15207
1466,10615,13646
1467,11022,13982
1468,12021,13868
1469,11700,13374
1470,11817,17110
1471,11607,13822
1472,14770,15551
1473,12985,18960
1474,13028,13157
1475,9304,12559
1476,12047,13100
1477,13484,20156
1478,12270,14726
1479,10587,17545
1480,12497,13778
1481,10995,16769
1482,11053,12960
1483,12187,16407
1484,10686,16002
1485,9392,13144
1486,11668,14308
1487,8832,18348
1488,12599,16073
1489,13885,14914
1490,10354,13861
1491,10878,15992
1492,11884,16585
1493,9834,18671
1494,9465,16019
1495,10690,13844
1496,9110,19315
1497,12726,15920
1498,10652,13327
1499,13346,14411
1500,11604,18107
1501,16628,17538
1502,13409,15750
1503,12491,15240
1504,10121,16024
1505,10680,13134
1506,11066,13938
1507,12898,14209
1508,13170,14424
1509,12246,13911
1510,11534,14100
1511,12771,14227
1512,11211,14100
1513,12436,16500
1514,12008,17610
1515,11856,15352
1516,10941,15651
1517,13717,14718
1518,10279,14064
1519,12992,15445
1520,11959,13363
1521,13575,16432
1522,13794,15317
1523,13233,14157
1524,11462,15375
1525,11176,16908
1526,12112,15953
1527,16137,20082
1528,10011,12785
1529,11165,16759
1530,13654,15685
1531,18013,20384
1532,8239,16190
1533,10620,13426
1534,11611,15642
1535,11172,13436
1536,9822,14514
1537,13601,15322
1538,12842,15049
1539,10897,15312
1540,14777,15150
1541,14200,17275
1542,12421,17277
1543,11344,16098
1544,12510,15082
1545,13113,14687
1546,9303,13000
1547,14054,16898
1548,11386,15020
1549,9568,13176
1550,11658,15034
1551,8918,14097
1552,10785,12767
1553,10286,12205
1554,11397,14283
1555,10247,18808
1556,10445,16295
1557,12276,15177
1558,14446,14909
1559,9923,26957
1560,12004,13266
1561,10841,14283
1562,13536,17064
1563,16441,17850
1564,12760,17194
1565,12483,14356
1566,12437,18126
1567,12665,19428
1568,14215,15641
1569,10046,18558
1570,11317,14176
1571,18831,19138
1572,11441,14373
1573,11812,14402
1574,14248,18951
1575,9075,14856
1576,18628,19386
1577,12456,18687
1578,13834,19058
1579,12447,17352
1580,10148,16601
1581,11357,20849
1582,13054,18453
1583,12836,18208
1584,10361,18543
1585,12034,15122
1586,13630,15699
1587,20274,21455
1588,11786,18134
1589,13373,14738
1590,12191,18046
1591,10327,16858
1592,14443,17547
1593,9228,14290
1594,12490,15842
1595,12441,19261
1596,10253,14394
1597,14400,16907
1598,10559,14607
1599,13865,14095
1600,13254,16026
1601,13220,16935
1602,13131,14321
1603,16550,18262
1604,10040,23833
1605,15350,16573
1606,17730,18401
1607,13230,17654
1608,11344,15430
1609,10403,14933
1610,12655,16762
1611,12314,21361
1612,14481,18257
1613,13418,15992
1614,15584,15946
1615,13313,22062
1616,13877,15779
1617,9625,14611
1618,11967,14425
1619,10757,15212
1620,10178,13994
1621,12917,14979
1622,12790,14371
1623,12921,23759
1624,12134,15738
1625,11689,16992
1626,11317,14348
1627,10732,14761
1628,12321,15345
1629,12636,14253
1630,11736,14455
1631,15168,19678
1632,12492,14587
1633,13650,13652
1634,12364,15188
1635,11576,15738
1636,10300,21457
1637,16642,23322
1638,12795,18394
1639,12671,16328
1640,13039,14814
1641,15257,18407
1642,14984,16789
1643,12128,18226
1644,15147,20666
1645,13424,19142
1646,10067,15321
1647,11186,16856
1648,13628,15401
1649,11323,16405
1650,11050,16651
1651,12155,17231
1652,11256,18758
1653,13487,19983
1654,11563,14613
1655,11867,16763
1656,10787,17026
1657,12306,18209
1658,12052,17143
1659,15208,16669
1660,12970,16870
1661,11678,16435
1662,12103,18203
1663,13067,17515
1664,16771,18603
1665,12548,13812
1666,10965,15764
1667,11544,15356
1668,11964,15734
1669,9913,15172
1670,14948,20190
1671,13453,14803
1672,13014,17265
1673,12018,16529
1674,14208,20046
1675,12424,16320
1676,15639,17788
1677,12367,16896
1678,12476,15688
1679,16208,16594
1680,14880,16721
1681,13394,15820
1682,12180,14650
1683,13895,19449
1684,16136,16498
1685,17108,18170
1686,12854,17484
1687,12609,17344
1688,13074,16527
1689,12996,17640
1690,13618,18213
1691,11500,16165
1692,13000,16202
1693,11791,19129
1694,14674,19898
1695,12411,14355
1696,12257,14913
1697,13489,18698
1698,10675,17348
1699,11981,15158
1700,10427,19517
1701,17528,20411
1702,15225,15548
